;Fecha y hora;CO;NO;NO2;NOX;O3;PM10;PM2.5;PRS;RAINF;RH;SO2;SR;TOUT;WSR;WDR
0;2022-01-01 00:00:00;2.6;3.5;44.9;48.5;15.0;134.0;91.0;705.5;0.0;46.0;5.3;0.0;21.37;3.4;267.0
1;2022-01-01 01:00:00;2.23;2.9;32.9;36.0;19.0;141.0;112.61;705.2;0.0;48.0;6.1;0.0;20.83;3.3;259.0
2;2022-01-01 02:00:00;1.99;2.9;27.6;30.7;21.0;117.0;92.46;705.1;0.0;46.0;5.8;0.0;20.52;5.9;233.0
3;2022-01-01 03:00:00;2.03;;;;18.0;108.0;69.2;704.8;0.0;46.0;6.0;0.0;20.12;5.1;220.0
4;2022-01-01 04:00:00;1.86;;;;20.0;106.0;68.03;704.8;0.0;46.0;5.6;0.0;19.85;4.7;244.0
5;2022-01-01 05:00:00;1.76;;;;20.0;81.0;49.64;704.7;0.0;42.0;5.3;0.0;19.8;4.2;132.0
6;2022-01-01 06:00:00;1.55;2.8;16.4;19.4;22.0;71.0;39.01;704.9;0.0;37.0;4.9;0.0;20.05;4.3;235.0
7;2022-01-01 07:00:00;1.41;2.9;13.5;16.5;21.0;59.0;26.4;705.3;0.0;31.0;4.6;0.0;21.15;5.1;222.0
8;2022-01-01 08:00:00;1.31;3.0;13.1;16.3;17.0;57.0;16.85;705.7;0.0;26.0;4.1;0.008;22.53;5.9;209.0
9;2022-01-01 09:00:00;1.39;6.6;16.5;23.4;13.0;52.0;10.42;706.2;0.0;27.0;3.9;0.038;23.41;4.2;97.0
10;2022-01-01 10:00:00;1.58;17.1;23.5;40.8;12.0;54.0;9.79;706.8;0.0;23.0;4.1;0.122;27.53;4.5;148.0
11;2022-01-01 11:00:00;1.32;5.8;11.7;17.7;26.0;68.0;15.87;707.1;0.0;18.0;3.6;0.488;30.19;8.5;123.0
12;2022-01-01 12:00:00;1.29;5.5;10.8;16.5;30.0;62.0;9.12;706.8;0.0;17.0;5.1;0.605;30.99;10.7;104.0
13;2022-01-01 13:00:00;1.26;3.6;7.0;10.9;39.0;67.0;7.94;706.1;0.0;16.0;3.9;0.67;31.97;11.2;115.0
14;2022-01-01 14:00:00;1.27;3.6;7.7;11.5;43.0;61.0;6.74;705.4;0.0;13.0;4.4;0.675;33.48;7.5;134.0
15;2022-01-01 15:00:00;1.24;3.2;6.4;9.9;51.0;58.0;6.65;705.1;0.0;11.0;4.0;0.599;34.34;6.4;87.0
16;2022-01-01 16:00:00;1.16;2.8;4.0;7.0;43.0;54.0;5.98;705.0;0.0;6.0;3.0;0.246;34.16;10.2;284.0
17;2022-01-01 17:00:00;1.18;2.7;5.2;8.2;43.0;48.0;5.17;705.2;0.0;8.0;3.1;0.056;33.81;6.1;219.0
18;2022-01-01 18:00:00;1.29;2.8;9.5;12.5;41.0;42.0;9.76;705.7;0.0;14.0;3.3;0.019;30.95;4.5;103.0
19;2022-01-01 19:00:00;1.43;2.6;15.4;18.2;29.0;47.0;9.75;706.2;0.0;13.0;3.2;0.001;28.54;5.5;180.0
20;2022-01-01 20:00:00;1.44;3.1;26.3;29.6;14.0;42.0;10.18;706.8;0.0;14.0;3.2;0.0;26.66;3.6;216.0
21;2022-01-01 21:00:00;1.38;2.9;21.0;24.0;17.0;38.0;7.51;707.2;0.0;15.0;3.0;0.0;25.14;3.7;228.0
22;2022-01-01 22:00:00;1.45;2.8;24.7;27.6;15.0;36.0;7.79;707.5;0.0;16.0;4.4;0.0;24.69;4.3;200.0
23;2022-01-01 23:00:00;1.36;2.7;17.4;20.3;21.0;43.0;12.3;707.8;0.0;16.0;4.0;0.0;24.63;4.8;188.0
24;2022-01-02 00:00:00;1.44;2.9;26.6;29.7;12.0;40.0;11.04;708.0;0.0;18.0;5.5;0.0;23.42;4.3;220.0
25;2022-01-02 01:00:00;1.48;3.1;28.0;31.3;10.0;48.0;13.76;708.4;0.0;21.0;5.3;0.0;22.27;4.0;222.0
26;2022-01-02 02:00:00;1.25;2.6;13.9;16.7;23.0;43.0;8.68;708.7;0.0;19.0;7.2;0.0;22.96;7.1;216.0
27;2022-01-02 03:00:00;1.29;2.6;18.0;20.8;18.0;40.0;9.25;709.2;0.0;20.0;6.0;0.0;22.11;4.4;241.0
28;2022-01-02 04:00:00;1.27;;14.0;16.8;23.0;47.0;15.41;710.2;0.0;20.0;5.6;0.0;21.67;9.3;321.0
29;2022-01-02 05:00:00;1.2;2.5;5.2;7.9;36.0;141.0;17.95;712.1;0.0;20.0;4.2;0.0;20.02;11.2;22.0
30;2022-01-02 06:00:00;1.16;2.5;4.0;6.7;37.0;186.0;12.07;713.3;0.0;20.0;4.3;0.0;18.5;12.7;18.0
31;2022-01-02 07:00:00;1.26;;6.5;9.2;31.0;109.0;13.47;714.4;0.0;27.0;5.5;0.0;16.16;11.2;22.0
32;2022-01-02 08:00:00;1.22;2.8;8.5;11.4;27.0;123.0;18.13;715.8;0.0;35.0;4.4;0.008;13.39;12.1;38.0
33;2022-01-02 09:00:00;1.23;5.6;14.7;20.4;22.0;140.0;17.49;717.3;0.0;36.0;5.8;0.043;11.48;14.5;67.0
34;2022-01-02 10:00:00;1.19;7.3;10.6;18.1;22.0;147.0;15.66;718.7;0.0;37.0;8.6;0.112;9.87;13.8;75.0
35;2022-01-02 11:00:00;1.21;7.5;9.8;17.5;23.0;122.0;14.41;719.7;0.0;35.0;6.9;0.467;10.03;11.7;63.0
36;2022-01-02 12:00:00;1.18;6.5;8.8;15.6;27.0;114.0;13.03;719.7;0.0;30.0;5.4;0.599;11.0;9.9;30.0
37;2022-01-02 13:00:00;1.19;5.3;7.7;13.2;30.0;112.0;11.83;719.3;0.0;29.0;4.5;0.666;12.21;9.8;25.0
38;2022-01-02 14:00:00;1.19;4.6;7.1;11.9;33.0;82.0;10.52;718.7;0.0;27.0;3.6;0.663;13.08;10.1;26.0
39;2022-01-02 15:00:00;1.21;4.6;7.6;12.5;33.0;74.0;9.57;718.5;0.0;25.0;3.7;0.587;13.64;10.9;22.0
40;2022-01-02 16:00:00;1.19;4.2;7.6;12.1;33.0;64.0;9.0;718.7;0.0;24.0;4.6;0.244;13.64;11.5;22.0
41;2022-01-02 17:00:00;1.17;4.0;7.8;12.0;;66.0;8.74;719.0;0.0;24.0;4.7;0.055;12.83;12.4;18.0
42;2022-01-02 18:00:00;1.15;3.0;8.7;12.0;32.0;66.0;9.06;719.6;0.0;24.0;4.4;0.02;11.7;11.0;36.0
43;2022-01-02 19:00:00;1.19;2.5;12.8;15.5;29.0;62.0;9.98;720.1;0.0;24.0;4.6;0.001;10.83;10.4;47.0
44;2022-01-02 20:00:00;1.18;2.9;17.3;20.3;26.0;64.0;8.8;720.8;0.0;23.0;4.8;0.0;9.86;9.6;41.0
45;2022-01-02 21:00:00;1.25;2.6;16.0;18.7;27.0;51.0;8.45;721.4;0.0;22.0;5.3;0.0;9.35;8.9;55.0
46;2022-01-02 22:00:00;1.2;2.5;14.2;16.8;29.0;52.0;8.07;721.8;0.0;21.0;5.0;0.0;8.93;7.6;53.0
47;2022-01-02 23:00:00;1.22;2.5;20.1;22.7;23.0;44.0;7.63;722.0;0.0;21.0;4.5;0.0;8.58;6.0;24.0
48;2022-01-03 00:00:00;1.2;2.5;12.7;15.4;29.0;40.0;7.72;722.0;0.0;25.0;4.8;0.0;8.6;8.6;45.0
49;2022-01-03 01:00:00;1.11;2.3;6.5;9.1;33.0;42.0;6.14;721.8;0.0;27.0;3.2;0.001;8.09;9.9;115.0
50;2022-01-03 02:00:00;1.1;2.4;6.2;8.8;33.0;32.0;5.72;721.6;0.0;28.0;3.0;0.001;7.63;9.9;101.0
51;2022-01-03 03:00:00;1.07;2.3;3.9;6.5;36.0;34.0;5.01;721.5;0.0;28.0;3.0;0.0;6.95;10.0;100.0
52;2022-01-03 04:00:00;1.05;2.3;3.2;5.7;37.0;33.0;4.22;721.2;0.0;27.0;2.9;0.001;6.75;10.2;111.0
53;2022-01-03 05:00:00;1.05;2.3;3.5;6.0;37.0;29.0;4.34;720.8;0.0;28.0;2.9;0.001;6.38;10.7;104.0
54;2022-01-03 06:00:00;1.07;2.3;5.0;7.6;35.0;28.0;4.22;720.9;0.0;28.0;;0.001;6.21;8.6;97.0
55;2022-01-03 07:00:00;1.11;2.5;10.7;13.4;30.0;28.0;4.69;721.3;0.0;28.0;;0.0;6.22;5.7;81.0
56;2022-01-03 08:00:00;1.31;8.4;25.2;33.8;14.0;31.0;6.24;721.7;0.0;31.0;3.1;0.007;5.63;4.3;95.0
57;2022-01-03 09:00:00;1.41;17.1;27.4;44.8;15.0;39.0;9.98;721.9;0.0;27.0;3.4;0.034;7.91;4.6;40.0
58;2022-01-03 10:00:00;1.28;9.7;18.0;28.1;25.0;59.0;7.34;722.3;0.0;25.0;3.0;0.111;8.7;7.0;94.0
59;2022-01-03 11:00:00;1.32;12.3;19.2;31.8;27.0;44.0;10.33;722.1;0.0;24.0;4.0;0.482;9.5;7.7;53.0
60;2022-01-03 12:00:00;1.24;9.0;14.9;24.2;33.0;47.0;11.31;721.5;0.0;23.0;4.5;0.609;10.31;9.1;45.0
61;2022-01-03 13:00:00;1.21;7.7;13.3;21.3;36.0;56.0;11.41;720.4;0.0;23.0;5.0;0.672;11.47;10.1;48.0
62;2022-01-03 14:00:00;1.22;6.8;12.2;19.2;38.0;53.0;10.03;719.1;0.0;23.0;4.0;0.662;12.87;11.3;35.0
63;2022-01-03 15:00:00;1.23;5.7;11.2;17.1;40.0;56.0;9.03;718.2;0.0;22.0;3.4;0.582;13.83;13.1;45.0
64;2022-01-03 16:00:00;1.24;4.8;11.2;16.3;41.0;55.0;8.91;717.7;0.0;22.0;3.2;0.252;14.35;12.7;56.0
65;2022-01-03 17:00:00;1.25;4.8;13.2;18.2;37.0;52.0;8.1;717.9;0.0;21.0;3.0;0.053;14.32;12.1;60.0
66;2022-01-03 18:00:00;1.25;3.7;14.9;18.8;33.0;52.0;6.95;717.8;0.0;22.0;3.0;0.019;13.33;11.1;62.0
67;2022-01-03 19:00:00;1.32;3.5;21.7;25.4;25.0;49.0;8.04;717.9;0.0;23.0;;0.001;12.29;9.6;70.0
68;2022-01-03 20:00:00;1.3;3.1;21.8;25.2;23.0;45.0;7.68;718.2;0.0;23.0;;0.0;11.59;7.7;82.0
69;2022-01-03 21:00:00;1.18;2.9;12.3;15.4;32.0;35.0;6.09;718.2;0.0;23.0;2.9;0.0;11.09;8.7;102.0
70;2022-01-03 22:00:00;1.12;2.5;8.0;10.8;35.0;35.0;5.35;718.1;0.0;24.0;2.9;0.0;10.56;8.5;106.0
71;2022-01-03 23:00:00;1.1;2.4;6.2;8.8;36.0;32.0;4.72;717.5;0.0;24.0;;0.0;10.49;9.8;113.0
72;2022-01-04 00:00:00;1.13;2.5;10.2;12.8;32.0;28.0;11.1;717.2;0.0;25.0;3.0;0.0;10.07;8.4;82.0
73;2022-01-04 01:00:00;1.19;3.0;25.1;28.3;16.0;40.0;26.81;716.8;0.0;29.0;4.3;0.0;8.74;4.2;319.0
74;2022-01-04 02:00:00;1.25;2.5;23.3;26.0;16.0;48.0;11.8;716.4;0.0;33.0;3.4;0.001;7.76;3.3;255.0
75;2022-01-04 03:00:00;1.3;2.6;16.9;19.7;20.0;46.0;11.08;715.9;0.0;35.0;3.4;0.001;7.23;3.1;267.0
76;2022-01-04 04:00:00;1.28;2.8;23.9;26.8;15.0;47.0;13.76;715.9;0.0;38.0;3.5;0.001;7.33;4.6;322.0
77;2022-01-04 05:00:00;2.18;23.9;39.3;63.4;4.0;52.0;31.75;716.1;0.0;42.0;7.1;0.001;6.47;2.8;321.0
78;2022-01-04 06:00:00;1.51;10.8;31.0;42.0;8.0;70.0;25.44;716.2;0.0;40.0;6.9;0.001;6.3;3.7;306.0
79;2022-01-04 07:00:00;1.37;7.6;31.2;39.0;4.0;63.0;19.08;716.0;0.0;39.0;5.5;0.001;6.07;2.5;247.0
80;2022-01-04 08:00:00;1.67;37.1;34.4;71.7;4.0;57.0;24.65;715.7;0.0;40.0;5.7;0.007;6.27;2.6;12.0
81;2022-01-04 09:00:00;1.76;30.4;33.0;63.6;9.0;88.0;28.98;716.2;0.0;34.0;9.7;0.038;9.25;3.8;286.0
82;2022-01-04 10:00:00;1.76;35.3;35.5;70.9;11.0;86.0;29.27;716.2;0.0;29.0;7.7;0.114;11.46;4.6;150.0
83;2022-01-04 11:00:00;1.71;30.7;34.4;65.3;18.0;88.0;30.51;716.0;0.0;25.0;6.9;0.448;13.52;4.5;25.0
84;2022-01-04 12:00:00;1.66;21.9;35.3;57.3;25.0;93.0;32.85;715.1;0.0;21.0;6.3;0.577;15.23;5.4;78.0
85;2022-01-04 13:00:00;1.85;29.6;45.1;74.9;24.0;86.0;47.84;714.1;0.0;21.0;9.9;0.638;16.84;6.2;77.0
86;2022-01-04 14:00:00;1.81;18.8;41.8;60.8;32.0;101.0;48.51;713.1;0.0;21.0;7.4;0.634;18.63;5.6;81.0
87;2022-01-04 15:00:00;1.78;13.4;41.4;55.0;40.0;95.0;52.73;712.3;0.0;19.0;6.7;0.553;20.0;6.7;64.0
88;2022-01-04 16:00:00;1.72;8.8;36.8;45.9;47.0;97.0;45.07;712.0;0.0;20.0;6.0;0.248;20.81;8.3;52.0
89;2022-01-04 17:00:00;1.67;6.1;33.3;39.5;44.0;101.0;32.44;711.9;0.0;21.0;5.3;0.058;20.92;7.8;68.0
90;2022-01-04 18:00:00;1.76;4.7;40.2;45.1;31.0;92.0;23.75;711.9;0.0;25.0;5.0;0.021;19.68;5.7;68.0
91;2022-01-04 19:00:00;1.77;4.0;42.1;46.3;26.0;83.0;22.91;712.1;0.0;28.0;4.7;0.001;18.05;5.3;61.0
92;2022-01-04 20:00:00;2.14;18.0;63.6;81.8;4.0;74.0;28.61;712.5;0.0;32.0;5.3;0.0;16.01;3.1;279.0
93;2022-01-04 21:00:00;2.39;46.1;66.7;113.0;3.0;86.0;32.95;712.6;0.0;35.0;5.8;0.001;14.99;3.5;240.0
94;2022-01-04 22:00:00;2.6;62.9;62.2;125.4;4.0;96.0;40.6;712.6;0.0;39.0;6.5;0.001;14.23;3.5;236.0
95;2022-01-04 23:00:00;2.58;62.1;62.6;124.9;4.0;107.0;63.24;712.5;0.0;39.0;7.4;0.001;13.66;4.5;216.0
96;2022-01-05 00:00:00;2.55;72.5;63.1;135.9;5.0;152.0;71.33;712.4;0.0;41.0;8.0;0.0;12.83;2.9;204.0
97;2022-01-05 01:00:00;2.26;51.9;60.6;112.7;4.0;173.0;69.22;712.1;0.0;41.0;7.6;0.001;12.58;3.4;241.0
98;2022-01-05 02:00:00;;;;;;;;;;;;0.0;;;
99;2022-01-05 03:00:00;1.97;30.2;55.5;85.9;4.0;178.0;76.24;711.2;0.0;38.0;11.8;0.0;12.59;4.0;231.0
100;2022-01-05 04:00:00;1.64;9.5;47.7;57.4;5.0;165.0;58.59;710.9;0.0;35.0;13.5;0.001;13.25;6.6;209.0
101;2022-01-05 05:00:00;1.41;3.5;35.7;39.4;10.0;142.0;34.72;710.7;0.0;32.0;9.3;0.0;13.46;4.0;332.0
102;2022-01-05 06:00:00;1.45;12.5;37.8;50.6;8.0;93.0;32.07;710.7;0.0;32.0;7.5;0.0;12.92;6.4;243.0
103;2022-01-05 07:00:00;1.35;5.2;33.4;38.8;11.0;98.0;20.5;710.8;0.0;27.0;6.5;0.0;14.14;6.4;234.0
104;2022-01-05 08:00:00;1.57;18.5;38.7;57.5;5.0;67.0;19.72;710.8;0.0;26.0;6.0;0.007;14.07;5.4;236.0
105;2022-01-05 09:00:00;1.76;34.0;38.1;72.3;8.0;79.0;19.6;710.9;0.0;21.0;5.9;0.033;17.1;4.8;249.0
106;2022-01-05 10:00:00;1.7;30.9;37.4;68.4;11.0;78.0;17.58;711.2;0.0;18.0;5.3;0.117;20.14;5.7;208.0
107;2022-01-05 11:00:00;1.61;21.7;34.3;56.2;18.0;84.0;15.11;711.1;0.0;13.0;5.0;0.502;22.91;5.7;189.0
108;2022-01-05 12:00:00;1.41;12.2;24.9;37.3;32.0;75.0;12.83;710.7;0.0;9.0;4.7;0.626;25.41;4.5;25.0
109;2022-01-05 13:00:00;1.55;20.1;41.9;62.2;32.0;64.0;19.99;709.9;0.0;8.0;19.8;0.685;26.76;5.1;61.0
110;2022-01-05 14:00:00;1.47;8.9;27.6;36.7;48.0;70.0;16.82;709.0;0.0;9.0;6.1;0.677;26.83;9.4;68.0
111;2022-01-05 15:00:00;1.39;4.9;17.8;22.9;58.0;64.0;12.95;708.4;0.0;9.0;3.7;0.591;27.34;10.1;63.0
112;2022-01-05 16:00:00;1.43;4.3;19.2;23.7;64.0;56.0;15.96;708.0;0.0;10.0;4.1;0.263;27.29;12.1;58.0
113;2022-01-05 17:00:00;1.41;3.4;19.3;22.8;68.0;69.0;17.56;708.0;0.0;12.0;8.0;0.053;26.51;12.8;71.0
114;2022-01-05 18:00:00;1.56;2.8;29.1;32.0;62.0;63.0;23.24;708.4;0.0;17.0;7.8;0.021;24.57;9.6;80.0
115;2022-01-05 19:00:00;1.83;4.7;45.0;49.9;34.0;72.0;20.59;708.7;0.0;21.0;5.7;0.001;22.77;6.0;89.0
116;2022-01-05 20:00:00;1.66;5.4;36.1;41.7;29.0;66.0;16.5;709.1;0.0;23.0;4.6;0.0;21.27;3.7;73.0
117;2022-01-05 21:00:00;1.64;2.8;36.9;39.8;24.0;57.0;17.01;709.6;0.0;26.0;4.4;0.0;19.77;2.9;301.0
118;2022-01-05 22:00:00;1.66;2.6;37.8;40.6;25.0;53.0;20.07;709.5;0.0;28.0;4.4;0.0;18.74;3.3;243.0
119;2022-01-05 23:00:00;1.86;6.7;46.4;53.3;15.0;58.0;25.49;709.6;0.0;32.0;5.2;0.0;17.33;4.0;224.0
120;2022-01-06 00:00:00;1.63;3.1;41.1;44.4;21.0;67.0;27.23;709.7;0.0;31.0;5.3;0.001;17.4;6.8;220.0
121;2022-01-06 01:00:00;1.52;2.7;42.3;45.2;19.0;84.0;26.93;709.5;0.0;30.0;7.0;0.001;17.11;8.2;216.0
122;2022-01-06 02:00:00;1.46;2.4;38.6;41.1;21.0;82.0;25.97;709.4;0.0;30.0;7.4;0.0;16.59;4.5;199.0
123;2022-01-06 03:00:00;1.47;2.4;38.4;40.9;17.0;75.0;26.01;709.4;0.0;33.0;6.7;0.0;15.55;3.8;262.0
124;2022-01-06 04:00:00;1.39;;31.3;33.8;24.0;76.0;26.44;709.4;0.0;32.0;9.5;0.0;15.26;4.4;250.0
125;2022-01-06 05:00:00;1.41;2.5;38.6;41.2;16.0;71.0;29.23;709.5;0.0;32.0;7.6;0.0;14.84;3.9;263.0
126;2022-01-06 06:00:00;1.33;2.4;34.3;36.9;18.0;98.0;25.53;709.6;0.0;29.0;7.4;0.0;15.06;5.0;225.0
127;2022-01-06 07:00:00;1.38;4.5;35.6;40.3;16.0;97.0;20.81;709.9;0.0;28.0;8.2;0.0;15.06;4.3;291.0
128;2022-01-06 08:00:00;1.7;30.0;45.1;75.3;6.0;72.0;21.51;710.2;0.0;29.0;7.9;0.007;14.41;3.3;266.0
129;2022-01-06 09:00:00;2.14;63.3;47.6;111.1;7.0;82.0;28.25;710.6;0.0;25.0;7.4;0.034;16.8;5.8;253.0
130;2022-01-06 10:00:00;2.39;70.7;54.1;125.1;9.0;121.0;43.48;711.3;0.0;23.0;8.3;0.126;19.84;4.2;267.0
131;2022-01-06 11:00:00;1.68;19.5;40.7;60.4;23.0;152.0;22.17;711.4;0.0;17.0;8.6;0.49;22.87;5.4;214.0
132;2022-01-06 12:00:00;1.53;10.8;32.2;43.2;42.0;93.0;21.05;711.1;0.0;14.0;7.3;0.619;25.53;4.5;8.0
133;2022-01-06 13:00:00;1.79;8.7;35.2;44.1;58.0;85.0;33.11;710.7;0.0;13.0;6.8;0.681;26.09;5.3;42.0
134;2022-01-06 14:00:00;1.99;9.7;48.0;57.9;63.0;88.0;45.11;710.0;0.0;12.0;11.4;0.648;27.28;6.2;56.0
135;2022-01-06 15:00:00;1.81;5.2;41.0;46.4;88.0;109.0;55.84;709.7;0.0;12.0;10.9;0.573;27.53;7.3;96.0
136;2022-01-06 16:00:00;1.6;3.7;29.7;33.5;90.0;113.0;33.36;709.6;0.0;10.0;8.5;0.264;27.75;8.2;103.0
137;2022-01-06 17:00:00;1.49;2.8;24.2;27.2;86.0;83.0;26.04;709.8;0.0;10.0;5.7;0.059;27.41;7.9;105.0
138;2022-01-06 18:00:00;1.83;5.8;50.7;56.6;45.0;84.0;25.43;710.1;0.0;13.0;6.1;0.023;25.31;3.6;162.0
139;2022-01-06 19:00:00;2.33;14.1;71.8;86.0;28.0;77.0;28.21;710.6;0.0;19.0;8.2;0.002;23.32;4.7;107.0
140;2022-01-06 20:00:00;1.91;3.2;49.3;52.7;46.0;80.0;27.91;711.1;0.0;24.0;7.9;0.0;22.59;4.5;87.0
141;2022-01-06 21:00:00;1.69;3.8;33.4;37.3;38.0;71.0;21.6;711.8;0.0;30.0;5.4;0.0;21.03;3.1;117.0
142;2022-01-06 22:00:00;1.84;10.5;43.4;54.1;23.0;57.0;25.4;712.3;0.0;33.0;5.3;0.0;19.9;3.5;288.0
143;2022-01-06 23:00:00;2.55;50.1;65.0;115.2;1.0;67.0;48.14;712.6;0.0;38.0;6.1;0.0;18.72;3.2;279.0
144;2022-01-07 00:00:00;2.34;30.1;62.8;93.0;2.0;118.0;43.41;712.7;0.0;41.0;6.0;0.0;18.3;3.1;270.0
145;2022-01-07 01:00:00;1.92;3.9;43.1;47.2;13.0;102.0;29.75;712.8;0.0;44.0;5.4;0.0;17.78;5.9;312.0
146;2022-01-07 02:00:00;1.63;2.4;18.1;20.7;29.0;71.0;20.13;713.1;0.0;53.0;4.8;0.0;17.01;6.6;8.0
147;2022-01-07 03:00:00;1.44;2.4;14.0;16.6;32.0;60.0;18.65;713.0;0.0;54.0;4.4;0.0;16.17;8.1;9.0
148;2022-01-07 04:00:00;1.33;;10.6;13.2;35.0;57.0;15.44;713.0;0.0;52.0;4.0;0.0;15.19;10.0;41.0
149;2022-01-07 05:00:00;1.6;2.7;23.7;26.6;19.0;57.0;23.01;713.2;0.0;58.0;7.2;0.0;13.83;9.1;78.0
150;2022-01-07 06:00:00;1.47;2.5;17.1;19.8;23.0;115.0;20.48;713.3;0.0;60.0;4.6;0.0;13.25;9.0;50.0
151;2022-01-07 07:00:00;1.4;4.0;21.7;25.9;17.0;98.0;19.19;713.7;0.0;65.0;5.8;0.0;12.31;8.4;56.0
152;2022-01-07 08:00:00;1.5;6.1;25.9;32.1;11.0;72.0;18.86;714.2;0.0;62.0;6.9;0.003;11.9;8.1;58.0
153;2022-01-07 09:00:00;1.67;12.4;31.5;44.1;6.0;69.0;21.18;714.7;0.0;60.0;6.2;0.021;11.63;8.0;58.0
154;2022-01-07 10:00:00;1.64;23.6;30.9;54.7;5.0;84.0;32.8;715.2;0.0;73.0;8.2;0.051;10.62;7.4;65.0
155;2022-01-07 11:00:00;1.8;26.8;29.9;56.8;6.0;89.0;36.03;715.3;0.0;77.0;10.8;0.115;10.53;3.9;78.0
156;2022-01-07 12:00:00;1.86;26.7;28.7;55.6;10.0;74.0;39.07;714.7;0.0;73.0;10.2;0.247;12.16;4.0;
157;2022-01-07 13:00:00;1.84;24.7;28.1;52.9;13.0;78.0;45.6;714.0;0.0;69.0;8.2;0.345;13.28;6.8;71.0
158;2022-01-07 14:00:00;1.94;30.9;32.9;64.0;9.0;76.0;49.15;713.0;0.0;68.0;9.7;0.215;12.95;9.0;65.0
159;2022-01-07 15:00:00;1.84;32.7;32.0;65.0;10.0;86.0;45.11;712.3;0.0;66.0;14.5;0.263;12.9;8.8;64.0
160;2022-01-07 16:00:00;2.0;35.1;36.5;71.8;11.0;90.0;49.68;711.9;0.0;65.0;13.4;0.266;13.61;8.7;59.0
161;2022-01-07 17:00:00;1.99;31.4;38.7;70.3;9.0;111.0;54.0;711.7;0.0;67.0;12.6;0.157;13.64;8.4;68.0
162;2022-01-07 18:00:00;1.97;26.7;38.5;65.4;4.0;117.0;47.98;711.8;0.0;72.0;10.4;0.029;12.63;7.6;72.0
163;2022-01-07 19:00:00;1.92;13.2;34.2;47.6;3.0;97.0;36.14;711.9;0.0;76.0;5.9;0.001;11.73;6.6;75.0
164;2022-01-07 20:00:00;1.95;19.0;30.7;49.9;2.0;77.0;37.43;712.2;0.0;75.0;4.9;0.0;11.38;5.6;74.0
165;2022-01-07 21:00:00;1.84;12.1;29.8;42.1;3.0;79.0;38.28;712.4;0.0;77.0;4.5;0.0;11.2;4.1;39.0
166;2022-01-07 22:00:00;1.81;14.6;30.1;44.9;2.0;81.0;36.56;712.4;0.0;76.0;4.3;0.0;11.43;3.0;35.0
167;2022-01-07 23:00:00;1.75;7.4;29.0;36.6;3.0;72.0;35.8;712.2;0.0;74.0;4.1;0.0;11.74;3.5;54.0
168;2022-01-08 00:00:00;1.65;2.8;24.2;27.2;6.0;77.0;36.43;712.0;0.0;72.0;4.0;0.0;11.68;3.8;80.0
169;2022-01-08 01:00:00;1.62;2.9;24.5;27.5;5.0;67.0;32.53;711.6;0.0;72.0;3.7;0.0;11.44;3.5;33.0
170;2022-01-08 02:00:00;1.66;7.4;26.8;34.4;2.0;70.0;32.91;711.4;0.0;73.0;3.7;0.0;11.21;3.1;57.0
171;2022-01-08 03:00:00;1.68;12.9;27.9;41.0;2.0;70.0;36.15;711.0;0.0;73.0;4.0;0.0;11.45;2.3;75.0
172;2022-01-08 04:00:00;1.75;17.8;28.7;46.7;2.0;76.0;39.7;710.6;0.0;72.0;4.1;0.0;11.39;2.1;343.0
173;2022-01-08 05:00:00;1.76;18.8;27.2;46.2;;86.0;38.55;710.6;0.0;74.0;3.8;0.0;10.92;2.2;149.0
174;2022-01-08 06:00:00;1.79;21.2;25.1;46.5;;80.0;35.92;710.8;0.0;75.0;3.8;0.0;10.94;2.9;173.0
175;2022-01-08 07:00:00;1.92;25.8;28.0;53.9;;68.0;51.97;711.1;0.0;76.0;3.7;0.0;11.27;2.9;220.0
176;2022-01-08 08:00:00;2.12;45.6;27.3;73.1;;95.0;56.34;711.5;0.0;79.0;3.8;0.01;10.77;2.8;208.0
177;2022-01-08 09:00:00;2.23;53.4;28.9;82.5;3.0;102.0;59.72;712.0;0.0;76.0;3.9;0.083;12.48;2.0;212.0
178;2022-01-08 10:00:00;2.05;29.9;32.0;62.1;8.0;111.0;67.67;712.4;0.0;70.0;4.0;0.213;14.32;2.8;337.0
179;2022-01-08 11:00:00;2.19;30.2;40.8;71.2;13.0;119.0;72.51;712.5;0.0;61.0;4.5;0.339;16.49;3.9;35.0
180;2022-01-08 12:00:00;2.46;34.6;57.4;92.1;22.0;139.0;81.15;712.0;0.0;53.0;5.2;0.546;18.88;3.9;14.0
181;2022-01-08 13:00:00;2.36;21.7;55.7;77.5;30.0;156.0;79.04;711.2;0.0;49.0;5.8;0.566;20.05;6.1;95.0
182;2022-01-08 14:00:00;2.44;13.6;55.3;69.1;39.0;154.0;70.36;710.3;0.0;46.0;7.2;0.372;21.3;6.1;73.0
183;2022-01-08 15:00:00;2.34;10.3;50.0;60.5;43.0;138.0;68.48;709.8;0.0;46.0;6.4;0.35;22.33;5.1;59.0
184;2022-01-08 16:00:00;2.15;5.7;39.0;44.9;46.0;142.0;47.69;709.7;0.0;47.0;5.7;0.165;22.38;6.3;66.0
185;2022-01-08 17:00:00;2.17;4.2;42.7;47.1;54.0;116.0;44.99;710.0;0.0;49.0;5.1;0.106;21.89;6.1;56.0
186;2022-01-08 18:00:00;2.18;3.5;61.7;65.4;50.0;122.0;50.97;710.5;0.0;49.0;8.1;0.046;21.67;3.7;333.0
